ID	Predicted_Category
18	Business
10402	Football
1201	Business
6311	Football
3313	Politics
12994	Film
11309	Politics
6034	Business
11656	Football
12618	Football
7894	Politics
7698	Politics
11017	Football
8251	Business
14475	Technology
9551	Film
1300	Technology
796	Business
4504	Football
1386	Technology
9573	Film
1357	Film
13726	Football
3314	Politics
5769	Film
13478	Film
14154	Technology
1091	Business
1065	Business
9344	Film
5915	Politics
1372	Technology
13359	Football
9659	Film
5276	Business
1414	Technology
9908	Politics
8105	Politics
5978	Business
5274	Technology
1172	Business
6091	Business
3362	Business
14980	Football
13331	Football
2553	Politics
8073	Politics
836	Politics
4579	Football
12933	Film
12686	Politics
7722	Politics
1348	Politics
2498	Politics
11002	Football
65	Business
13212	Football
7608	Politics
2417	Politics
1067	Business
15255	Football
3759	Business
4560	Football
3052	Film
9554	Film
9513	Film
12584	Politics
9919	Film
7644	Politics
329	Politics
531	Business
15112	Football
4522	Football
8875	Technology
3640	Technology
8110	Politics
14960	Football
1406	Technology
7940	Business
601	Business
3438	Business
12361	Technology
7333	Business
14741	Politics
8039	Business
6276	Football
3966	Football
7819	Politics
1089	Business
13554	Football
5120	Football
12469	Football
11958	Football
3867	Football
974	Business
4012	Football
13914	Business
12912	Politics
9392	Film
6174	Technology
743	Technology
1401	Technology
8588	Politics
10828	Politics
977	Business
9757	Politics
13799	Football
6972	Technology
9393	Film
3384	Business
6506	Technology
3371	Business
2098	Politics
9470	Film
12356	Football
7300	Business
2776	Politics
13168	Business
6380	Film
1335	Business
1619	Film
5745	Film
13889	Business
2068	Film
12334	Football
11488	Politics
477	Business
8940	Football
1182	Business
1918	Film
7383	Business
9206	Business
3386	Business
11654	Football
7962	Politics
2598	Politics
10038	Politics
7202	Politics
11894	Football
8318	Business
9388	Technology
4295	Technology
13856	Technology
9029	Film
8778	Business
2796	Politics
6485	Technology
4490	Football
7584	Politics
5493	Film
15146	Film
5853	Film
8358	Business
7880	Business
14967	Football
13512	Film
9731	Film
9768	Politics
10664	Football
5490	Film
14897	Politics
3706	Technology
11911	Football
403	Politics
11812	Football
361	Film
15232	Football
2508	Politics
1688	Politics
10889	Politics
8437	Politics
2328	Politics
1161	Business
2942	Politics
6246	Technology
14079	Politics
4602	Football
534	Politics
14317	Business
8143	Business
1283	Business
9127	Politics
8463	Business
6279	Football
1342	Business
3195	Business
4288	Technology
12285	Football
4936	Football
6193	Technology
2723	Business
14482	Politics
7075	Business
4819	Football
1687	Politics
456	Technology
6752	Business
11725	Football
14817	Film
14978	Football
7979	Politics
6463	Business
14976	Football
9901	Politics
8021	Politics
9929	Politics
12961	Film
6880	Business
2084	Technology
4286	Technology
496	Politics
12358	Football
8736	Business
289	Politics
11323	Politics
8573	Business
3717	Technology
9059	Business
1847	Business
7731	Politics
4303	Technology
12428	Football
11064	Business
5560	Film
10298	Football
14873	Politics
587	Business
3786	Technology
4008	Business
6076	Business
12989	Film
10862	Technology
5049	Football
7557	Politics
15085	Football
11909	Football
5385	Technology
11197	Politics
12699	Film
1443	Business
1521	Film
10238	Business
7177	Politics
8887	Technology
4470	Football
8977	Technology
6899	Business
4895	Football
11219	Business
7529	Politics
14167	Film
2824	Politics
12248	Football
8933	Technology
6583	Business
12348	Football
2817	Politics
7429	Business
8958	Technology
8683	Business
9576	Film
14392	Technology
1954	Film
8996	Politics
10930	Film
15164	Film
13007	Film
4398	Technology
14583	Football
10592	Football
8699	Business
1417	Technology
14274	Politics
6991	Business
6626	Business
7314	Business
5312	Football
15151	Film
1541	Film
9688	Film
9895	Business
12615	Politics
7209	Business
5841	Film
12150	Technology
10789	Business
13931	Business
12973	Film
15182	Film
9247	Film
11733	Football
7899	Politics
12894	Film
15230	Politics
7499	Politics
10681	Football
10754	Business
13510	Football
3306	Film
6963	Technology
5669	Film
14848	Football
10088	Film
1481	Technology
15204	Football
14804	Football
11280	Politics
7358	Politics
6189	Technology
8682	Business
7161	Film
2996	Technology
6096	Business
14414	Football
8725	Technology
14086	Technology
14975	Football
9340	Politics
669	Technology
604	Technology
3616	Film
14860	Politics
7530	Politics
15274	Business
8604	Politics
14320	Business
9650	Film
4011	Business
10560	Football
42	Business
2965	Politics
11117	Politics
7259	Football
3164	Business
4267	Technology
12751	Film
11227	Politics
929	Business
15211	Football
2024	Film
3360	Business
4519	Football
14259	Politics
7562	Politics
13182	Business
8896	Technology
10450	Football
8644	Business
2022	Film
14172	Film
100	Technology
2805	Politics
12790	Film
11226	Politics
1045	Business
889	Politics
339	Business
10484	Football
14331	Business
5916	Business
1498	Film
5579	Film
7078	Technology
4957	Football
7458	Football
3868	Football
2628	Politics
9233	Film
1246	Politics
6116	Football
14605	Politics
4172	Technology
5469	Film
423	Technology
1595	Film
10780	Football
11741	Football
9947	Politics
701	Technology
7264	Football
6088	Business
8386	Football
7502	Politics
762	Business
739	Business
3483	Business
4951	Football
624	Politics
3025	Politics
17	Technology
13264	Football
7583	Business
2430	Politics
7703	Politics
10561	Football
8926	Technology
4043	Business
1586	Film
5378	Technology
12444	Football
1681	Politics
14283	Politics
7794	Politics
180	Technology
7541	Politics
13306	Football
384	Film
11681	Football
11143	Business
6470	Technology
12660	Film
5405	Technology
6144	Technology
11295	Business
10406	Football
573	Politics
2128	Film
9072	Politics
10104	Football
5806	Film
9716	Film
14263	Politics
5039	Football
5697	Film
2451	Politics
8790	Business
14306	Business
5065	Football
11109	Politics
4907	Football
2144	Film
12488	Football
2718	Business
1909	Film
10815	Business
4139	Technology
3968	Football
4371	Technology
3907	Football
8492	Business
2002	Film
1729	Business
785	Business
5699	Film
13388	Politics
3418	Business
13415	Politics
14396	Football
11782	Football
3050	Business
489	Business
1194	Business
8305	Business
4431	Football
8495	Business
14985	Football
14964	Football
2386	Politics
2887	Business
10557	Football
7686	Politics
6163	Technology
14093	Technology
12305	Football
4055	Football
7392	Business
616	Business
7297	Business
9030	Politics
7571	Business
12731	Film
859	Politics
5933	Business
7076	Politics
8398	Business
10594	Football
6331	Football
2943	Politics
12253	Technology
265	Football
2742	Business
1998	Film
602	Business
12051	Football
5434	Technology
6169	Technology
6613	Business
2356	Politics
3411	Business
14835	Football
149	Business
3037	Politics
6796	Business
10239	Politics
1197	Business
7997	Business
7244	Football
12336	Football
10275	Football
828	Politics
10606	Football
4604	Football
14227	Politics
11493	Politics
1868	Film
9170	Film
14044	Football
6498	Film
4199	Technology
245	Football
4479	Football
6607	Football
10136	Film
4918	Football
13521	Football
7687	Politics
10730	Business
13327	Football
4473	Football
6495	Technology
9848	Technology
4347	Technology
10872	Business
13036	Film
12299	Football
7342	Technology
4284	Technology
5724	Film
7820	Politics
14023	Football
3621	Technology
2059	Film
1023	Business
943	Technology
14276	Politics
15197	Football
13921	Technology
4101	Business
11131	Politics
330	Politics
10050	Film
1432	Business
13846	Technology
5603	Film
3674	Technology
8138	Business
9873	Business
11826	Football
8172	Business
73	Technology
11119	Politics
10434	Football
2303	Politics
38	Technology
10202	Football
6037	Business
13865	Technology
6594	Technology
10011	Politics
12129	Film
5252	Technology
12290	Football
9417	Film
12074	Film
6162	Politics
2366	Politics
2274	Politics
9796	Technology
4310	Technology
7942	Business
6277	Football
1942	Film
9870	Technology
226	Football
141	Technology
1848	Business
12839	Politics
1831	Politics
2500	Politics
12766	Film
4056	Football
2161	Football
6654	Business
10505	Football
120	Technology
12273	Technology
11898	Football
12658	Film
3427	Business
14531	Business
4653	Football
5436	Technology
4314	Technology
5671	Film
6698	Technology
9035	Technology
3970	Football
12902	Politics
11533	Football
4059	Football
5863	Film
12309	Football
3245	Business
6317	Football
8829	Technology
10361	Football
10106	Football
6057	Business
11000	Football
166	Football
238	Football
14371	Football
15283	Football
14559	Business
5756	Film
3073	Business
11981	Football
1851	Business
3576	Politics
3353	Business
8335	Politics
1664	Politics
934	Business
11424	Business
303	Business
14510	Technology
12969	Film
2860	Politics
8594	Politics
10451	Football
5298	Business
9802	Politics
9831	Business
11240	Politics
13392	Football
10120	Film
7622	Politics
13475	Football
6537	Film
8589	Politics
14547	Film
8957	Technology
876	Business
4049	Football
6325	Football
1190	Business
9847	Technology
12179	Football
10765	Football
6138	Football
11547	Football
126	Technology
8911	Technology
1926	Film
9158	Politics
5321	Technology
5677	Film
933	Business
14021	Football
6051	Business
291	Business
13723	Football
11609	Football
13248	Football
12780	Film
12033	Film
10121	Film
1837	Film
12656	Film
299	Business
4849	Football
5366	Technology
5340	Politics
5609	Film
15161	Film
2449	Politics
12988	Film
13353	Football
1671	Politics
2281	Politics
1278	Politics
5453	Technology
13153	Football
3198	Business
12489	Football
3297	Business
14264	Politics
2891	Politics
13105	Film
7874	Politics
2273	Politics
8997	Politics
9776	Film
1610	Film
3125	Business
9120	Business
10124	Film
13962	Technology
14521	Film
2150	Film
6923	Film
9829	Business
2938	Politics
12965	Film
442	Football
539	Business
13199	Football
3557	Politics
8390	Business
6239	Football
12504	Football
513	Politics
8716	Business
13356	Football
105	Business
1030	Politics
2124	Film
13910	Technology
13866	Technology
5543	Film
12339	Football
10857	Technology
1378	Technology
5011	Football
1286	Technology
3810	Technology
7761	Politics
8593	Politics
14701	Business
10158	Film
4283	Technology
2923	Business
1668	Politics
4961	Football
8847	Politics
10062	Film
87	Technology
2770	Politics
7313	Business
13761	Football
14707	Business
2482	Politics
3856	Business
9131	Politics
10639	Football
3544	Politics
10246	Business
9184	Business
1256	Politics
3916	Football
3349	Business
11844	Football
4192	Business
6346	Football
6396	Film
5598	Film
11777	Football
908	Politics
9532	Politics
7792	Politics
1554	Film
9752	Film
3264	Business
13606	Football
13179	Football
12169	Football
10808	Business
4210	Technology
12627	Politics
5297	Technology
4691	Football
1636	Film
2715	Technology
11485	Politics
1113	Business
8052	Politics
14134	Business
5935	Business
818	Politics
1935	Film
12815	Film
10610	Football
14445	Football
194	Business
7069	Technology
15214	Football
14379	Business
9419	Politics
13017	Film
10098	Business
8917	Technology
1423	Football
4392	Technology
12629	Film
1176	Business
10201	Football
12375	Football
14090	Business
9877	Business
11258	Politics
13477	Football
7207	Business
5119	Football
3270	Business
12198	Football
9448	Film
2772	Politics
2679	Business
3545	Politics
610	Business
6027	Business
14668	Politics
4343	Technology
10883	Politics
5753	Film
3629	Technology
6292	Football
899	Politics
14903	Politics
4237	Film
5715	Film
8802	Business
14721	Business
2000	Film
6444	Politics
6270	Football
3330	Politics
11712	Football
11303	Politics
1744	Business
14067	Football
6255	Football
3273	Business
3365	Business
11942	Football
13428	Politics
2750	Politics
9320	Film
7064	Business
13337	Football
10303	Football
2142	Film
3051	Business
7699	Politics
177	Football
7572	Politics
11007	Football
7625	Politics
5515	Film
4376	Technology
4679	Football
3091	Business
14666	Politics
10409	Football
8805	Business
4930	Football
10302	Football
1691	Politics
11799	Football
6226	Football
15062	Football
11848	Football
1807	Business
9249	Film
7092	Technology
6827	Business
11373	Politics
2547	Business
1913	Film
13340	Football
7420	Politics
3265	Business
5381	Technology
1645	Film
7944	Business
12401	Football
12130	Film
1866	Business
992	Business
596	Technology
10171	Politics
7432	Film
14657	Business
12606	Politics
5422	Technology
11828	Football
778	Politics
2587	Film
14287	Politics
5359	Technology
10549	Football
2245	Film
4411	Film
11797	Football
2823	Politics
6274	Football
4093	Politics
12426	Football
2381	Politics
5241	Technology
8312	Politics
3631	Technology
4595	Football
1536	Film
10924	Politics
8136	Politics
8096	Business
1642	Film
12052	Football
1676	Technology
4133	Technology
11504	Politics
13149	Business
13469	Football
4992	Football
13941	Football
6194	Technology
94	Technology
9258	Technology
13451	Football
275	Football
2571	Film
5812	Film
10692	Business
11468	Politics
3389	Politics
9625	Film
5080	Football
4226	Technology
9800	Politics
11418	Politics
15203	Football
11538	Football
980	Business
11239	Politics
4686	Football
5537	Film
6633	Politics
8510	Business
12422	Football
14187	Film
5320	Technology
8476	Business
3715	Technology
11005	Football
5227	Football
4215	Technology
14426	Football
13991	Football
6550	Film
10632	Film
8391	Technology
3659	Film
3756	Business
4363	Technology
4146	Technology
5917	Film
13338	Football
3394	Business
14915	Politics
6673	Business
9597	Film
3921	Football
2046	Film
78	Business
10887	Business
2339	Politics
5389	Technology
4137	Technology
2071	Film
5472	Technology
2306	Politics
3515	Business
2685	Business
12159	Football
9808	Business
12634	Politics
8290	Politics
3155	Business
5887	Film
5657	Film
5488	Technology
9092	Politics
11745	Football
13322	Football
12675	Technology
13078	Film
9212	Film
13282	Football
11124	Politics
12137	Film
11438	Politics
11275	Politics
9252	Film
5362	Technology
4227	Film
1218	Business
8591	Politics
222	Football
7976	Politics
3444	Business
3804	Politics
9263	Film
10424	Football
8351	Business
3150	Business
10256	Business
10142	Film
13725	Football
11023	Football
11901	Football
13831	Technology
277	Politics
14937	Football
2416	Politics
13888	Business
2934	Politics
2392	Politics
2869	Business
703	Business
932	Business
15209	Football
8337	Business
7341	Business
4811	Football
15289	Football
2015	Film
10873	Politics
5929	Film
2471	Politics
14570	Football
2984	Politics
5410	Film
10894	Football
9251	Film
8681	Politics
9369	Film
13989	Football
5319	Business
6016	Business
5271	Technology
3625	Film
13175	Business
3538	Politics
7692	Politics
4529	Football
4725	Football
13996	Politics
1517	Film
10544	Football
14348	Politics
13718	Football
13222	Football
4896	Football
13292	Football
6296	Football
6732	Business
9599	Film
8881	Technology
3581	Politics
5357	Business
14895	Politics
12982	Film
1040	Business
2565	Film
14783	Film
12794	Film
7226	Football
6931	Film
9028	Technology
13947	Football
11264	Business
9048	Politics
14589	Politics
11382	Politics
7315	Business
617	Politics
12880	Film
12340	Technology
4316	Technology
14226	Politics
3170	Business
5737	Film
7656	Politics
14990	Football
8770	Politics
4802	Football
6994	Technology
13189	Politics
13102	Film
7726	Politics
9772	Business
9747	Film
677	Technology
5306	Technology
10679	Film
4290	Technology
15303	Football
3584	Politics
7939	Politics
1793	Business
11032	Football
3702	Technology
8853	Technology
10886	Technology
12866	Film
4715	Football
10909	Film
15138	Film
6983	Football
12631	Business
13502	Football
3484	Business
11253	Politics
8780	Politics
11142	Politics
5835	Film
13	Business
1513	Film
3988	Football
10851	Football
5954	Business
8114	Business
761	Business
13442	Football
12596	Politics
767	Politics
12012	Football
7701	Politics
5126	Football
7208	Business
15235	Football
14823	Film
9468	Film
6359	Technology
5535	Film
4676	Football
6451	Politics
1156	Business
13145	Business
7228	Film
3358	Business
8057	Business
11886	Football
13556	Football
2512	Politics
2265	Politics
8281	Business
1785	Business
12927	Film
5391	Technology
15127	Film
9631	Film
13576	Football
52	Business
5218	Technology
815	Politics
9269	Politics
10209	Football
14612	Politics
14033	Football
13185	Football
12018	Football
319	Politics
7586	Politics
10736	Football
12831	Film
12250	Technology
5589	Film
10839	Football
3503	Politics
12180	Football
14041	Football
187	Football
13474	Football
4906	Football
14614	Politics
271	Football
4010	Politics
1771	Film
3140	Business
8532	Politics
14049	Football
13170	Football
8341	Business
10411	Football
109	Technology
4366	Technology
4413	Film
4863	Football
8014	Politics
11149	Business
13015	Film
10835	Football
14983	Football
11104	Business
5236	Technology
11793	Football
1231	Politics
7663	Politics
10198	Football
5834	Film
8285	Politics
3986	Football
7861	Politics
4557	Football
9962	Politics
6544	Technology
7281	Football
13655	Football
3831	Football
7430	Politics
4924	Football
10230	Politics
9056	Politics
11996	Football
12192	Film
9002	Politics
4981	Football
3318	Politics
786	Business
8869	Technology
4159	Technology
12437	Football
2217	Film
8159	Business
9352	Film
13524	Football
4581	Football
9749	Business
12649	Film
3209	Business
2434	Politics
11879	Football
5949	Business
1682	Politics
13396	Politics
6050	Football
3542	Business
6812	Business
12181	Football
12032	Football
5659	Film
14898	Politics
7581	Politics
9160	Film
940	Business
14478	Technology
4631	Football
1200	Business
6674	Business
5151	Football
6614	Technology
10914	Film
10190	Football
2049	Film
13441	Football
6714	Business
13727	Football
2140	Film
4834	Football
10053	Film
8663	Business
3136	Business
201	Politics
3111	Business
9482	Film
15024	Football
4645	Football
13244	Football
5619	Film
9490	Film
5132	Football
2155	Film
14785	Technology
6166	Technology
6577	Business
7041	Technology
12019	Football
712	Business
1220	Business
9022	Business
6816	Business
3895	Football
7353	Business
5884	Film
7475	Technology
10350	Football
3639	Technology
7152	Politics
12925	Film
2930	Politics
2257	Politics
6559	Technology
3263	Business
13963	Football
7187	Business
11805	Football
8579	Business
2043	Film
5644	Film
2658	Politics
12970	Film
11497	Politics
7621	Politics
4251	Technology
9535	Film
12487	Football
12873	Film
7218	Film
4958	Football
2787	Politics
15101	Football
979	Business
9365	Politics
9270	Politics
13618	Football
13671	Film
15109	Football
8504	Politics
8148	Business
4312	Technology
8719	Business
12852	Film
755	Business
3845	Football
15326	Technology
3332	Politics
13617	Football
13319	Football
7627	Politics
9666	Film
9304	Film
15099	Football
7613	Politics
9043	Business
10326	Business
8596	Business
4393	Technology
9515	Politics
5612	Business
8133	Business
4365	Technology
15074	Technology
13965	Football
5445	Film
15301	Film
3112	Business
10570	Football
6830	Business
9443	Politics
8781	Business
252	Football
5495	Film
3004	Politics
12101	Film
11925	Football
9793	Film
64	Business
5059	Football
4956	Football
11881	Football
13424	Politics
12359	Football
9539	Film
14281	Politics
7658	Politics
7542	Politics
6178	Technology
12139	Film
4370	Technology
15190	Football
12431	Football
13136	Film
2226	Film
10318	Football
5355	Technology
8340	Business
10491	Football
5361	Technology
1566	Film
5220	Technology
13088	Film
13241	Football
14874	Politics
14100	Politics
7902	Politics
3479	Business
4767	Football
10056	Film
9537	Film
13654	Football
1352	Business
12754	Film
8072	Politics
2157	Film
12571	Politics
7974	Business
2616	Politics
14008	Football
2590	Politics
1119	Film
5932	Business
5437	Technology
11385	Technology
14201	Film
3450	Business
11789	Football
6888	Business
10959	Business
2494	Politics
9544	Politics
14931	Football
15220	Football
9706	Film
7036	Business
12450	Football
2012	Film
6154	Football
9956	Politics
817	Politics
2075	Film
21	Technology
722	Business
7509	Business
3372	Business
9620	Technology
6971	Technology
552	Business
8642	Business
1747	Technology
9527	Film
9976	Politics
6324	Football
9657	Film
12862	Film
9683	Film
1120	Business
751	Technology
686	Technology
9091	Film
6084	Business
10375	Football
6580	Business
6298	Football
13462	Football
11100	Politics
1530	Film
7435	Business
4829	Football
1394	Business
5180	Business
9381	Film
7055	Business
6039	Business
12499	Football
10542	Football
2651	Politics
8307	Business
9588	Film
5602	Film
1579	Film
8460	Politics
4103	Business
10637	Football
5832	Film
11446	Politics
12161	Film
14819	Politics
6364	Film
14347	Politics
4001	Football
4714	Football
4587	Politics
6371	Film
5889	Film
14620	Politics
8196	Business
7603	Politics
5534	Film
3890	Politics
8494	Business
3725	Technology
757	Business
11121	Politics
11630	Football
8075	Business
4141	Film
6095	Business
3169	Business
10367	Football
13934	Football
3341	Business
10015	Politics
12185	Film
8895	Technology
6132	Business
12347	Football
8432	Politics
3695	Technology
5347	Technology
3692	Technology
5643	Film
1730	Football
2197	Film
9068	Politics
10353	Football
12254	Technology
831	Politics
5790	Film
7623	Politics
8640	Politics
10880	Business
13796	Football
4377	Technology
14543	Business
14499	Film
72	Business
1400	Technology
12297	Film
2461	Politics
7809	Politics
517	Politics
2865	Business
1048	Business
10776	Football
13548	Football
311	Business
13649	Football
10069	Film
13274	Football
3941	Business
8440	Politics
9816	Politics
13006	Film
9070	Politics
1041	Politics
3682	Technology
9464	Film
6009	Business
2419	Politics
14194	Film
11079	Business
6392	Film
8630	Politics
9763	Technology
6435	Technology
9786	Film
1906	Film
4521	Football
8300	Business
1888	Film
4903	Football
3288	Business
11285	Politics
13347	Football
13549	Football
12864	Film
12799	Film
4238	Technology
10922	Film
5457	Film
8487	Politics
12408	Football
6484	Film
11718	Football
13235	Football
2525	Politics
14881	Business
4607	Football
3897	Football
3732	Politics
6302	Football
8198	Politics
2600	Politics
14922	Politics
10229	Business
13659	Football
1203	Business
890	Business
6844	Business
3410	Business
10703	Business
2055	Film
3068	Business
725	Business
5265	Technology
10075	Film
12558	Football
6686	Business
6758	Politics
2963	Politics
14716	Business
11703	Football
3210	Business
642	Technology
11673	Football
6652	Business
11734	Football
7797	Politics
9143	Technology
228	Technology
10991	Football
7416	Business
5300	Technology
12120	Film
6913	Film
4167	Technology
3303	Politics
6523	Film
661	Technology
13971	Football
8884	Technology
6012	Politics
4481	Football
13193	Business
3143	Business
9050	Technology
8077	Politics
2755	Business
14218	Film
13253	Football
14651	Politics
11641	Football
5874	Film
5972	Politics
659	Technology
369	Technology
8242	Business
8379	Business
8310	Business
5242	Football
13370	Football
13375	Football
13163	Technology
9330	Film
5174	Football
10459	Football
1769	Film
3213	Business
2272	Politics
10895	Politics
13181	Football
1569	Film
11175	Politics
10381	Football
8424	Politics
12210	Football
1840	Technology
6049	Football
4277	Technology
4161	Technology
4425	Football
3562	Politics
7144	Politics
8561	Business
5963	Business
4358	Technology
3574	Politics
8013	Business
11301	Business
11551	Football
6	Business
1066	Politics
9479	Politics
7266	Business
2557	Business
8886	Technology
1455	Technology
9547	Film
834	Business
11706	Football
108	Technology
5496	Technology
14193	Film
4350	Football
13341	Football
15294	Football
5289	Business
9780	Film
6683	Business
2971	Business
12125	Film
752	Business
10997	Football
15133	Film
9132	Politics
6990	Business
14102	Politics
4372	Technology
4096	Technology
2367	Politics
3253	Business
12070	Football
7039	Technology
690	Business
14522	Technology
10234	Politics
381	Film
803	Business
3710	Technology
11528	Football
7473	Politics
11851	Football
13762	Football
11954	Football
9664	Film
234	Technology
13706	Football
7494	Politics
13835	Technology
11477	Politics
13165	Football
687	Business
3350	Business
13912	Technology
14476	Football
4225	Technology
11205	Business
3473	Business
13019	Film
970	Business
6462	Business
1622	Film
9478	Politics
6986	Technology
2717	Technology
2097	Politics
11755	Football
9016	Politics
13773	Football
858	Business
5161	Football
12509	Football
2874	Politics
7319	Business
11412	Politics
6949	Technology
13534	Football
2997	Technology
8949	Football
8702	Politics
3517	Politics
7464	Politics
3689	Technology
148	Business
6365	Film
4573	Football
15066	Football
12579	Politics
15060	Football
12177	Football
3641	Technology
11815	Football
4090	Technology
10212	Politics
4666	Football
15309	Football
2743	Business
11698	Football
240	Politics
1419	Technology
2064	Film
8745	Politics
5189	Football
1063	Business
13523	Football
9509	Film
13365	Football
6973	Technology
10485	Football
8568	Politics
2815	Politics
14349	Politics
4422	Football
8748	Politics
5105	Football
8237	Business
9574	Film
10199	Football
4448	Football
3453	Business
6299	Football
8433	Business
13433	Film
8174	Politics
10784	Football
4606	Football
208	Technology
8416	Technology
1473	Business
6448	Technology
10338	Football
6099	Business
14335	Business
13117	Film
6262	Football
11312	Politics
13736	Football
13167	Football
4382	Technology
13956	Technology
5417	Film
2393	Politics
10686	Football
13594	Football
14012	Football
11704	Football
1392	Technology
5002	Football
14752	Film
9149	Business
14549	Politics
10624	Football
13525	Football
4174	Technology
9904	Politics
7555	Politics
4480	Football
13160	Film
7448	Politics
11020	Football
10096	Business
4625	Football
4532	Football
9169	Film
9453	Film
6942	Technology
10021	Politics
14133	Business
2925	Politics
9063	Politics
6554	Technology
1958	Film
12623	Politics
2853	Politics
10774	Football
15022	Football
4088	Film
4949	Football
3102	Business
11372	Business
12506	Football
861	Business
2357	Politics
6386	Film
9861	Film
7879	Business
9006	Football
8586	Politics
14231	Politics
12146	Football
12072	Film
13552	Football
9834	Film
4921	Football
4844	Football
15257	Football
14928	Football
10968	Film
3166	Business
11443	Business
3257	Business
6793	Business
5317	Business
10035	Politics
10137	Film
9374	Film
10641	Football
4233	Technology
8369	Business
11951	Football
9504	Business
6688	Business
3681	Technology
1396	Technology
7526	Business
4076	Football
14363	Football
5327	Technology
5687	Film
4636	Football
5826	Film
5778	Film
10141	Technology
7023	Technology
2072	Politics
378	Film
9882	Politics
1255	Politics
11040	Football
4367	Film
6828	Business
7808	Politics
509	Politics
5966	Business
13114	Film
3227	Business
10947	Film
4527	Football
14465	Business
13440	Football
12895	Film
10661	Politics
9379	Film
3056	Business
6636	Business
851	Business
7431	Politics
8809	Business
5940	Business
13593	Football
1490	Film
11289	Politics
8994	Politics
7653	Politics
1457	Technology
5399	Technology
285	Politics
5137	Football
4750	Football
2503	Politics
12145	Film
1850	Film
8937	Politics
564	Business
7999	Business
8785	Business
11074	Politics
1711	Politics
8567	Business
8647	Business
2633	Politics
12455	Football
4534	Football
928	Politics
711	Technology
13580	Football
3061	Business
14132	Business
6753	Business
10261	Football
3337	Business
3758	Business
3592	Technology
11762	Football
5025	Football
875	Politics
2222	Film
8186	Business
10896	Politics
13075	Film
15076	Football
1697	Politics
9450	Film
14329	Politics
656	Business
8633	Business
11113	Politics
6876	Business
9489	Film
8842	Politics
7569	Business
11076	Business
869	Politics
15039	Football
7418	Business
14254	Politics
8062	Business
9462	Film
1941	Film
5566	Film
4407	Technology
12648	Film
14118	Business
12834	Film
14846	Football
12414	Football
14213	Film
2659	Business
6941	Business
12907	Politics
3848	Football
9372	Film
9223	Film
10573	Football
6947	Film
5652	Film
3852	Football
7611	Politics
3218	Business
13901	Business
5531	Technology
14764	Film
1736	Business
795	Politics
11324	Business
6454	Politics
1003	Business
7599	Business
11967	Football
2031	Film
7950	Business
882	Politics
13217	Football
12234	Football
1121	Politics
3781	Technology
7895	Politics
2082	Film
14982	Football
888	Politics
13869	Technology
9469	Film
1754	Business
12771	Film
10410	Football
14455	Football
13591	Football
9938	Film
12996	Film
1515	Technology
14500	Film
7980	Politics
9471	Film
14919	Politics
2872	Politics
9267	Politics
9324	Film
5830	Film
4543	Football
941	Business
5090	Football
4157	Politics
1592	Film
576	Business
10609	Football
13607	Football
7914	Business
8721	Business
522	Politics
12468	Football
36	Business
7604	Politics
4429	Football
7116	Politics
1094	Politics
4539	Football
7320	Business
2213	Film
4874	Football
3434	Business
9407	Technology
1763	Business
8048	Business
1732	Business
5384	Technology
4246	Technology
4984	Football
4458	Football
7932	Business
10818	Business
8319	Business
3476	Film
10792	Politics
9408	Film
5544	Film
3666	Technology
11123	Politics
1338	Business
12977	Film
9326	Politics
8202	Business
7845	Politics
467	Business
14599	Politics
9416	Politics
14540	Business
6549	Film
566	Business
11501	Politics
14956	Football
11640	Football
313	Business
13124	Film
7862	Politics
6387	Film
4442	Football
1557	Film
9460	Film
12480	Football
11452	Business
13794	Film
8617	Business
8126	Business
8921	Technology
7468	Politics
556	Politics
4945	Football
5519	Film
10356	Football
11731	Football
9923	Business
8343	Politics
9190	Politics
11410	Politics
4331	Technology
10659	Football
11975	Football
3601	Technology
2440	Politics
7107	Politics
8027	Politics
8712	Politics
8453	Business
10046	Film
4872	Football
13916	Football
3989	Football
7681	Politics
5084	Football
8908	Technology
11441	Politics
9592	Film
14786	Business
1186	Politics
6505	Technology
5944	Politics
6207	Technology
13355	Football
14961	Football
11310	Politics
2203	Politics
6231	Football
8076	Business
4208	Technology
9362	Film
6734	Business
13537	Football
2131	Film
8635	Politics
9579	Film
10227	Football
14156	Business
4547	Football
13446	Football
1116	Business
11753	Football
8927	Technology
9565	Film
10397	Football
9911	Politics
3146	Business
3858	Business
10809	Business
5027	Football
9018	Business
5878	Film
9129	Film
8182	Business
2964	Business
3523	Politics
1211	Business
13018	Film
1617	Film
3163	Politics
6251	Technology
5957	Business
4700	Football
6695	Business
5305	Technology
8190	Business
11479	Politics
5708	Film
3808	Technology
3633	Technology
11928	Football
14537	Business
13141	Technology
8637	Politics
1628	Film
995	Business
1126	Business
12749	Film
2021	Film
12214	Football
4206	Technology
10345	Football
5965	Politics
6625	Business
10260	Football
3884	Football
10729	Business
1674	Business
8132	Business
101	Technology
8905	Politics
12763	Film
4024	Business
2910	Politics
10653	Politics
6263	Football
14553	Film
1044	Technology
12716	Film
2904	Business
1904	Film
10312	Football
4194	Technology
14315	Business
3224	Business
414	Film
11364	Politics
1299	Technology
11601	Football
605	Technology
2112	Business
5272	Technology
2123	Film
5152	Football
7436	Politics
5555	Film
3193	Business
4820	Football
15020	Football
13125	Technology
6210	Football
10235	Football
